page_id,title,ns,section_count,image_count
2895,26 (ennamba),0,0,0
2896,27 (ennamba),0,0,0
2897,27,0,0,0
2898,28 (ennamba),0,0,0
2899,28,0,0,0
2900,29 (ennamba),0,0,0
2901,29,0,0,0
2902,31 (ennamba),0,0,0
2903,31,0,0,0
2904,32 (ennamba),0,0,0
2905,32,0,0,0
2906,33 (ennamba),0,0,0
2907,33,0,0,0
2908,34 (ennamba),0,0,0
2909,34,0,0,0
2910,35 (ennamba),0,0,1
2911,35,0,0,0
2912,36 (ennamba),0,0,0
2913,36,0,0,0
2914,37 (ennamba),0,0,0
2915,37,0,0,0
2916,38 (ennamba),0,0,0
2917,38,0,0,0
2918,39 (ennamba),0,0,0
2919,39,0,0,0
2920,41 (ennamba),0,0,0
2921,41,0,0,0
2922,42 (ennamba),0,0,0
2923,42,0,0,0
2924,43 (ennamba),0,0,0
2925,43,0,0,0
2926,44 (ennamba),0,0,0
2927,44,0,0,0
2928,45 (ennamba),0,0,0
2929,45,0,0,0
2930,46 (ennamba),0,0,0
2931,46,0,0,0
2932,47 (ennamba),0,0,0
2933,47,0,0,0
2934,User:HRoestBot,2,0,0
2935,User:Movses-bot,2,0,0
2936,Category:Buturuki,14,0,0
2937,User:Manumg,2,0,0
2938,User:Manubot,2,0,0
2940,User:Jafeluv,2,0,0
2941,User talk:Jafeluv,3,0,0
2942,User talk:KamikazeBot,3,0,1
2943,User:Quentinv57/vector.js,2,0,0
2944,User:Anas1712,2,0,0
2945,Osasco,0,2,4
2946,User:WikitanvirBot,2,0,0
2947,User talk:WikitanvirBot,3,0,0
2948,User:Wdwd,2,0,0
2950,User:Hydriz,2,0,0
2951,User:TeleComNasSprVen/monobook.js,2,0,0
2952,User:TeleComNasSprVen/vector.js,2,0,0
2953,User:Griffinofwales/vector.js,2,0,0
2954,User:Silver Spoon/vector.js,2,0,0
2956,User:Emaus,2,0,0
2957,User:EmausBot,2,0,0
2959,Angolemi,0,0,1
2960,User:Sasan700,2,0,1
2963,User:Oslac,2,0,0
2964,User:Shanel,2,0,0
2965,User:Ripchip Bot,2,0,4
2966,User talk:Ripchip Bot,3,0,1
2969,Concepción,0,0,1
2973,User:Pmlineditor/common.js,2,0,0
2974,Template:Mod,10,0,0
2975,User:EmausBot/Rand,2,0,0
2976,User:Philippe (WMF),2,1,2
2977,User:Micki/common.js,2,0,0
2978,User:Micki,2,0,0
2981,User:FalconL,2,0,0
2984,User:Avicennasis,2,0,1
2986,User:MerlIwBot,2,0,0
2991,User:Thehelpfulone/common.js,2,0,0
2994,User:Vigorous action,2,0,0
2996,User:Christine (WMF),2,2,1
2997,Kenya,0,0,0
2998,User:Beria,2,4,28
2999,User:CocuBot,2,0,0
3000,User:Cocu,2,0,1
3002,User:Wikitanvir/common.js,2,0,0
3003,User:Wikitanvir/common.css,2,0,0
3004,User:GlobalEditBot,2,0,0
3005,User:Dirt Diver,2,0,0
3007,User:Vituzzu,2,0,0
3008,User:Reza1615/common.js,2,0,0
3009,User:MacMed,2,0,1
3010,User:Bencmq,2,0,1
3012,User:Dawid Deutschland,2,0,0
3015,User talk:Crochet.david.bot,3,0,0
3017,User:PixelBot,2,0,0
3018,User talk:PixelBot,3,0,0
3020,Dong Hoi,0,1,4
3021,Ho Chi Minh City,0,1,4
3023,Category:Vietnam,14,0,0
3024,User:DEagleBot,2,0,0
3025,User:Rezabot,2,0,0
3029,User talk:HélioVL,3,0,0
3031,Saratov,0,0,1
3032,Elysion,0,1,0
3033,Breuberg,0,0,0
3034,User:Royce,2,0,0
3035,User:Waihorace,2,0,0
3036,User:HiW-Bot,2,0,0
3038,User:White Cat,2,0,0
3039,User talk:White Cat,3,0,0
3042,User:Vibhijain,2,0,2
3043,User:Toto Azéro,2,0,1
3044,User:KuduIO/common.js,2,0,0
3046,User:Soenke Rahn,2,0,0
3049,User:Alan ffm,2,0,0
3050,User:SebrevBOT,2,0,0
3051,Kurow,0,0,0
3052,User:Vugar 1981,2,0,0
3053,User:Hoo User Page Bot,2,0,1
3056,User:Zemant,2,0,0
3057,Dobra,0,0,1
3058,Paltoga,0,0,0
3059,Putanga,0,0,0
3064,User:Gzen92,2,0,0
3065,User talk:Gzen92,3,0,0
3066,User:Azariv-WMF,2,0,0
3067,User:Vagobot,2,0,0
3068,User:Vago,2,0,0
3069,User talk:Peridon,3,0,0
3070,Transwiki,0,0,0
3071,Wikipedia:Transwiki log,4,0,0
3074,User:Trijnstel,2,0,0
3075,Essiga lya Kagolo,0,0,0
3076,Talk:Essiga lya Kagolo,1,2,0
3077,User talk:Caypartis,3,0,0
3078,User talk:Caypartisbot,3,0,0
3079,User:Caypartisbot,2,0,0
3080,User:Moe Epsilon,2,0,10
3082,User:Man77/common.css,2,0,0
3083,User:Xic667,2,0,0
3084,User:Der Buckesfelder/common.js,2,0,0
3085,User:AleXXw,2,0,0
3086,User:Der Buckesfelder,2,0,1
3087,User talk:Der Buckesfelder,3,0,1
3088,User:Buckesfelder,2,0,0
3089,User talk:Buckesfelder,3,0,0
3090,User:Buckesfelder/common.js,2,0,0
3092,User:Addihockey10 (automated),2,0,0
3093,User:Wangxuan8331800,2,0,0
3097,User:Waldyrious,2,0,0
3098,User:Jagwar,2,0,0
3099,User:Riemogerz,2,0,0
3100,User:AddihockeyBot,2,0,0
3101,User:Deu,2,0,0
3102,User:Micki/common.css,2,0,0
3103,Las Vegas,0,0,1
3104,User:Sue Gardner,2,0,2
3105,Vung Tau,0,1,4
3106,Nha Trang,0,1,4
3108,User:Gmeijssen,2,0,0
3109,User:Snævar,2,0,0
3110,"Banovci, Nijemci",0,0,1
3114,User talk:HiW-Bot,3,0,0
3115,User talk:Hedwig in Washington,3,0,0
3116,User:Morel,2,0,0
3121,User talk:Addihockey10 (automated),3,0,0
3122,Entrena,0,1,3
3123,User:Hermann Winkler Siemens,2,0,0
3124,Jens Galschiøt,0,11,0
3125,Jens galishiøt My Inner beast( Omutima Gwefubitizi),0,4,2
3126,Pillar of shame (Empagi yo Buswavu),0,7,0
3127,My Inner Beast,0,4,2
3128,My inner beast ( Omutima Gwe Fubitizi),0,4,2
3129,Survival of the Fattest (okunyigiriza Kwa Nagwano),0,4,1
3130,The Color Orange( Langi ya Kakyungwa),0,8,0
3131,The hunger march(Olukumba lwo muyala),0,7,1
3132,User:Nihonjoe,2,0,0
3133,User:PeterSymonds/common.js,2,0,0
3135,In the name of God(Mulinnya Lya Katonda),0,7,1
3136,In the name of God (Mulinnya lya Katonda),0,7,1
3137,SevenMeters (Mitta Musanvu),0,12,0
3138,Fundamentalism (Okwesukulumya),0,6,0
3139,My inner beast(Omutima Gwefubitizi),0,4,2
3140,The Color Orange (Langi Ya Kakyungwa),0,8,0
3143,User:Codeks,2,0,1
3147,Jens Galschiot,0,0,0
3150,User:Mwpnl,2,0,0
3151,User talk:Mwpnl,3,0,0
3152,User:Mwpnl/common.js,2,0,0
3153,User:Psubhashish,2,0,0
3154,Anastacia,0,1,1
3155,User:Midnight Green,2,0,1
3159,User:Mathonius,2,0,0
3160,Šidski Banovci,0,0,0
3161,User:VasilievVV/common.js,2,0,0
3163,User talk:Snowolf,3,0,0
3164,User:MBisanz/common.js,2,0,0
3165,User:Victuallers,2,1,0
3169,User talk:Jan Luca,3,0,0
3170,Moshchena,0,0,0
3172,User talk:Allan Javier Aguilar Castillo,3,0,0
3176,User:Tomtomn00/common.js,2,0,0
3177,User talk:Tomtomn00,3,0,1
3178,User:Tomtomn00,2,0,1
3180,User:Thehelpfulone,2,0,0
3181,User talk:Thehelpfulone,3,0,0
3182,User:Pundit,2,0,0
3183,User:Velimir Ivanovic,2,0,0
3185,User:Colourful Bling,2,0,0
3187,User:NjardarBot,2,0,0
3189,Gallery Galschiøt,0,3,0
3195,User talk:Billinghurst,3,0,0
3197,User:Toto Azéro/common.js,2,0,0
3198,User:Xqt,2,0,0
3199,User:Ds02006,2,0,0
3201,User:Zois,2,0,0
3202,User talk:Zois,3,0,0
3203,User:Lavallen,2,0,1
3205,User:Jasper Deng,2,0,0
3206,User:Bill william compton/common.js,2,0,0
3209,User:Frigotoni,2,0,1
3210,User:Lixer,2,1,2
3211,User:JYBot,2,0,0
3212,User:DarafshBot,2,0,0
3213,User:とある白い猫/common.js,2,0,0
3215,User talk:Kagundu,3,0,0
3216,User:Kagundu,2,0,0
3217,User:AvicBot,2,0,0
3219,User:Σ/common.js,2,0,0
3222,User:Zscout370,2,0,0
3223,User:Russavia,2,0,0
3224,User:Russavia/Polandball,2,5,3
3225,User talk:Russavia,3,2,0
3228,User:Vogone,2,0,0
3229,User:Njardarlogar,2,0,0
3231,Talk:Bayibuli (Ekitabo Ekitukuvu),1,0,0
3232,Moosko,0,0,1
3233,Ca Mau,0,1,4
3236,User talk:Vogone,3,0,0
3239,User:Osiris,2,0,0
3242,User:YFdyh-bot,2,0,0
3244,Biên Hòa,0,1,4
3245,User:IluvatarBot,2,0,0
3246,User:Iluvatar,2,0,0
3247,Ba Ria,0,1,4
3248,Thanh Hoa,0,1,4
3250,Phan Thiet,0,1,4
3251,Buon Ma Thuot,0,1,4
3253,User talk:Avocato,3,0,0
3254,User:AvocatoBot,2,0,0
3255,User talk:AvocatoBot,3,0,0
3256,User:Antonorsi,2,0,0
3258,User:Shujenchang/common.js,2,0,0
3259,User:Lukas²³/common.js,2,0,0
3260,My Inner Beast(Omutima Gwefubitizi),0,0,0
3261,User talk:Mutesa,3,1,0
3262,User talk:Muganda4,3,1,0
3263,Ben Tre,0,1,4
3265,User talk:Jackie,3,0,0
3266,User talk:JackieBot,3,0,0
3267,User:JackieBot,2,0,0
3271,In the of God( Mulinnya lya Katonda),0,0,0
3272,The Color Orange( Langi Ya Kakyungwa),0,0,0
3273,Pillar of shame( Empagi yo Buswavu),0,0,0
3274,Fundamentalism(Okwesukulumya),0,0,0
3275,Survival of the Fattest(okunyigiriza Kwa Nagwano),0,0,0
3276,SevenMeters(Mitta Musanvu),0,0,0
3277,User:Alexander Mikhalenko,2,0,1
3279,User:Nyar94,2,0,0
3281,User:Translation Notification Bot,2,0,1
3282,User:Shujenchang,2,0,0
3283,User:Mr.Ajedrez,2,0,0
3284,User:ChessBOT,2,0,0
3285,User talk:Moe Epsilon,3,0,0
3287,User:Ciaurlec,2,0,1
3289,MediaWiki talk:Pageinfo-footer,9,1,0
3290,MediaWiki talk:Welcomecreation,9,1,0
3291,User:Noommos/common.js,2,0,0
3292,User:Sotiale/common.js,2,0,0
3294,User:Base/vector.js,2,0,0
3296,User:Shaul,2,0,0
3298,User:Makecat,2,0,1
3299,User:Fajrbot,2,0,0
3300,User:GhalyBot,2,0,0
3303,User:Nickispeaki,2,0,0
3306,User talk:AmandaNP,3,0,0
3308,User:Yethrosh,2,0,0
3309,User talk:Yethrosh,3,0,0
3310,User:Base/vector.css,2,0,0
3311,User:Theopolisme,2,0,0
3312,User:Green Mostaza/common.js,2,0,0
3313,User:Gwickwire/common.js,2,0,0
3315,User:DJ EV,2,0,0
3316,User:Iste Praetor,2,0,1
3317,User:Sumone10154/common.js,2,0,0
3318,User:Meisam/common.js,2,0,0
3319,User:MahdiBot,2,0,0
3325,User:Addshore/common.js,2,0,0
3326,User talk:Addbot,3,0,0
3327,User talk:Addshore,3,0,1
3330,User talk:Legoktm,3,0,1
3331,User:Legobot,2,0,1
3332,User talk:Legobot,3,0,1
3333,User:Seti6908,2,0,0
3334,User:Legobot/Wikidata/gotwiki,2,0,0
3335,User:Legobot/Wikidata/diqwiki,2,0,0
3336,User:Legobot/Wikidata/ganwiki,2,0,0
3337,User:Legobot/Wikidata/hifwiki,2,0,0
3338,User:Legobot/Wikidata/dawiki,2,0,0
3339,User:Legobot/Wikidata/kwwiki,2,0,0
3340,User:Legobot/Wikidata/akwiki,2,0,0
3341,User:Legobot/Wikidata/bawiki,2,0,0
3342,User:Legobot/Wikidata/tpiwiki,2,0,0
3343,User:Legobot/Wikidata/eowiki,2,0,0
3344,User:Legobot/Wikidata/kbdwiki,2,0,0
3345,User:Legobot/Wikidata/oswiki,2,0,0
3346,User:Legobot/Wikidata/pflwiki,2,0,0
3347,User:Legobot/Wikidata/tlwiki,2,0,0
3348,User:Legobot/Wikidata/mlwiki,2,0,0
3349,User:Legobot/Wikidata/General,2,0,0
3350,User:Legobot/Wikidata/barwiki,2,0,0
3351,User:Legobot/Wikidata/pawiki,2,0,0
3352,User:Legobot/Wikidata/abwiki,2,0,0
3353,User:Legobot/Wikidata/szlwiki,2,0,0
3354,User:Legobot/Wikidata/zh-min-nanwiki,2,0,0
3355,User:Legobot/Wikidata/igwiki,2,0,0
3356,User talk:The Bible in Metre,3,0,0
3357,User:The Bible in Metre,2,0,0
3358,User:Legobot/Wikidata/kywiki,2,0,0
3360,User:Ghaly,2,0,1
3361,User:MJ94/common.js,2,0,0
3362,User:Vacation9/common.js,2,0,0
3366,User:Soul Train/common.js,2,0,0
3367,User:Razr Nation/common.js,2,0,0
3368,User:Hhhggg,2,0,0
3369,User:Kolega2357,2,0,1
3371,User:Aladdin Ali Baba,2,2,1
3372,User:KLBot2,2,0,0
3373,User talk:KLBot2,3,0,0
3374,User:RileyBot/Stop,2,0,0
3375,User:تفکر,2,0,1
3377,Mbazzi,0,0,0
3381,Category:Mpigi (disitulikit),14,0,0
3382,User:S.M.Samee,2,0,0
3383,User:Razr Nation,2,0,2
3384,User talk:NatureDan,3,1,0
3385,User:Patrick87-Bot,2,0,0
3386,User:Patrick87,2,0,0
3387,User:Patrick87/common.js,2,0,0
3388,User:Patrick87/common.css,2,0,0
3391,User:Pratyya Ghosh,2,0,0
3392,User:Lukas²³,2,0,0
3393,User:OMT5500,2,0,0
3395,User:Zollernalb,2,0,1
3396,User:FrigidNinja/common.js,2,0,0
3399,User:Knopfkind/common.js,2,0,0
3400,Paramore,0,1,1
3402,Wikipedia:Abateesiteesi,4,0,0
3403,User:Nirakka/common.js,2,0,0
3406,User:Nirakka,2,0,1
3407,User:Mbazzivillage,2,0,0
3408,User talk:Mbazzivillage,3,0,0
3409,User talk:Romaine,3,0,1
3410,User:Romaine,2,0,1
3412,User:Knopfkind/common.css,2,0,0
3413,User:Razr Nation/common.css,2,0,0
3414,Sverige,0,0,0
3415,User:Bellayet/common.js,2,0,0
3416,User:*Youngjin/common.js,2,0,0
3421,User:LlamaAl/common.css,2,0,0
3422,User:LlamaAl,2,0,0
3423,User talk:LlamaAl,3,0,0
3425,User talk:Wim b,3,0,0
3430,User:Liuxinyu970226,2,0,0
3431,User:Spacebirdy/common.css,2,0,0
3432,User:Spacebirdy/common.js,2,0,0
3434,User:Sergio Andres Segovia/common.js,2,0,0
3435,User:Behemot leviatan/common.js,2,0,0
3437,User:Revi C.,2,0,1
3438,User talk:Revi C.,3,0,1
3440,User:William915,2,0,0
3441,User talk:Pratyya Ghosh,3,0,0
3444,User:Vanquisher.UA,2,0,1
3445,User talk:Vanquisher.UA,3,0,1
3446,User:*Youngjin/common.css,2,0,0
3450,User:Galahad/common.js,2,0,0
3451,User:Gaard van der Pol,2,0,1
3454,User:TCN7JM,2,0,1
3455,User:Renamed user 9thz5duyuxms,2,0,1
3457,Wikipedia talk:Community Portal,5,1,0
3459,User:AmaryllisGardener,2,0,0
3461,User:Jayantanth,2,0,1
3462,Wikipedia:VisualEditor,4,0,1
3464,User:TBloemink,2,0,1
3465,User:Chongkian,2,0,0
3472,MediaWiki talk:Common.js,9,1,2
3473,User talk:*Youngjin,3,0,1
3474,User:AKoval (WMF),2,3,1
3475,User talk:AKoval (WMF),3,1,0
3476,User:La fée Didier/common.js,2,0,0
3477,User:Josephyn Namwanga,2,0,0
3478,User:Wasswa charles ssebunnya,2,0,0
3479,User talk:Olulimi kasiita Alpha,3,0,0
3480,User:Ssebitosi daniel,2,0,0
3481,User talk:Josephyn Namwanga,3,0,0
3482,User talk:Ssebitosi daniel,3,0,0
3483,User:Olulimi kasiita Alpha,2,0,0
3486,User:JøMa/common.css,2,0,0
3490,User:Jmvgpartner/common.js,2,0,0
3492,User talk:Alan,3,0,1
3495,Luganda,0,0,0
3496,User talk:Nakalema,3,0,0
3497,User:Soodawabakyala,2,0,0
3498,User:NCarolyne,2,0,0
3499,User:Nakabuyejoy,2,0,0
3500,User talk:Nakabuyejoy,3,0,0
3501,User talk:Soodawabakyala,3,1,0
3502,User:Soodawabakyala/OBWAKABAKA,2,0,0
3503,User:KATUMBA.JB,2,0,0
3504,User:Ggodfrey male busuulwa,2,0,0
3505,User talk:Ggodfrey male busuulwa,3,0,0
3507,User talk:Jan Ainali (WMSE),3,0,0
3508,Template:@,10,0,1
3509,User:Jan Ainali (WMSE),2,0,1
3510,Obufumbo,0,0,0
3511,Baganda,0,0,0
3512,User:Tlkakinda,2,0,0
3513,User talk:Tlkakinda,3,1,0
3514,Ennkulakulanna eya nnamaddala,0,1,0
3515,Bonna basome,0,1,0
3516,Okuwumuza ettaka okulongosemu,0,1,0
3517,User:Kitakapeter,2,0,0
3518,User:Lubega ronnie,2,0,0
3519,User:Kitakapeter/emboga,2,1,0
3520,User:Mugweri ismail,2,0,0
3521,User:Musiitwa AIshaymah,2,0,0
3522,User:Lubegaronnie/sandbox,2,1,0
3523,User:BUSUULWA FRANCIS,2,0,0
3524,User:Ssembalirwa Nicholas,2,0,0
3525,User:Kibalama george william,2,0,0
3526,User:Womeraka,2,0,0
3527,User:Kasirye fred,2,0,0
3528,User:Womeraka/sandbox,2,1,0
3530,User:Ssali godfrey/sandbox,2,1,0
3531,User:Bakalangudde ben/sandbox,2,1,0
3532,User:BUSUULWA FRANCIS/sandbox,2,1,0
3533,User:Kasiryefred/sandbox,2,1,0
3534,User:Kibalamageorgewilliam/sandbox,2,1,0
3535,User:Mugweriismail/sandbox,2,1,0
3536,User:Kitakapeter/sandbox,2,1,0
3537,Emboga,0,1,0
3538,User:MissionLuganda,2,0,0
3539,User:Missionluganda/sandbox,2,0,0
3541,User:Catherine Lutwama,2,0,0
3542,User:Catherine lutwama/ebyobulimi,2,0,0
3545,User:Dsemakula,2,0,0
3547,Gabunga,0,0,0
3548,Bukedde,0,0,0
3550,User:Kezaalasaid,2,0,0
3551,User:Tom ssekyanzi,2,0,0
3552,User:Tomssekyanzi/sandbox,2,0,0
3553,User:Kezaalasaid/ebyafaayo,2,0,0
3554,User:Nakaggwa annet,2,0,0
3555,User:Mutumba grace,2,0,0
3556,User:Luyirika,2,0,0
3557,User:Namukwaya magret,2,0,0
3558,User talk:Nakaggwa annet,3,0,0
3559,User:NAKIMULI GORRET,2,0,0
3560,User:Mbazzivillage/endowooza y'omuntu,2,0,0
3561,Endowooza y'omuntu,0,0,0
3562,Muwogo,0,0,0
3563,Amawemukirano,0,0,0
3564,User talk:NAKIMULI GORRET,3,0,0
3566,Kasooli yara 42,0,0,0
3568,Enkoko,0,0,1
3569,User:Murangirabruce,2,0,0
3572,User talk:Murangirabruce,3,0,0
3574,User:John Ssebulime,2,0,0
3575,Sirimu,0,0,0
3577,User:Ajraddatz,2,0,0
3578,User:Nyaradzo patricia,2,0,0
3580,User:Doreen rich,2,0,0
3581,User talk:Doreen rich,3,0,0
3582,Embizzi,0,0,0
3583,User:Asie dora,2,0,0
3584,Wikipedia,0,1,0
3585,Ekibalangulo,0,0,0
3586,Vayiraasi,0,1,0
3587,Siriimu,0,0,0
3588,Vakisini ya Siriimu,0,2,0
3589,Vakisini ya siriimu,0,3,0
3590,User talk:Bwogi99,3,0,0
3591,Seroconversion,0,6,0
3592,Vitamini,0,0,0
3593,User talk:Fred musoke,3,1,1
3594,Non - nucleoside reverse transcriptase,0,1,0
3596,User:Randykitty,2,0,0
3599,User:Dusti,2,0,1
3600,Entry Inhibitor,0,3,0
3601,Retrovirus,0,1,0
3602,Reverse transcriptase,0,1,0
3603,User talk:Joyce Nanjobe Kawooya,3,0,0
3605,User:Jaxxes,2,0,0
3606,User:Itsme,2,0,0
3608,Michael Ezra,0,13,0
3610,User:Hosiryuhosi,2,0,0
3611,Empissi,0,0,0
3613,Ekigimusa ekya mazzi,0,0,0
3614,User talk:Kitakapeter,3,1,0
3615,User:KAKWANGA BENEDICT,2,1,0
3616,Obulimi,0,1,0
3618,User:Mbazzivillage/okutabula emmere y'embizzi,2,0,0
3619,Okutabula emmere y'embizzi,0,0,0
3620,User:Natuur12/vector.css,2,0,0
3623,User:JurgenNL/common.css,2,0,0
3624,Kisaawe ki ekisinga obunene mu Afrika?,0,0,0
3625,User:Mbazzivillage/Embizzi-Okutabula Emmere,2,0,0
3628,Ennkulakulana eya nnamaddala,0,0,0
3629,Okwekulakulanya,0,0,0
3630,Ebigimusa okuvamu nnakavundiira,0,0,0
3631,ENTOBAZI,0,0,0
3632,Okukola obulimiro obutono,0,0,0
3633,Ekyoto ekikekkerezza enku,0,0,0
3634,Okukuuma obutonde bw'ensi,0,0,0
3636,User:OctraBot,2,0,0
3637,Ffene,0,0,0
3638,User talk:Kinene fredrick,3,0,0
3639,Kampuni enkola computer,0,0,0
3640,OTANDIKA BIZINENSI ENTONOTONO,0,0,0
3641,Wikipedia talk:Embuga,5,1,1
3642,User:Faolin42,2,0,0
3643,User talk:Faolin42,3,0,0
3644,User:Doc Taxon/monobook.js,2,0,0
3645,User:Doc Taxon/vector.js,2,0,0
3646,User:Doc Taxon,2,0,0
3647,User:Joseph kagiri,2,0,0
3648,Omusujja,0,0,0
3649,Ente ez'amata,0,0,0
3650,User talk:Joseph kagiri,3,1,0
3651,Trojany,0,0,0
3652,Okusimba emiti gyebibala,0,1,0
3653,Tewekubagiza,0,1,0
3654,Ssembalirwa nicholas/sandbox,0,2,0
3655,Okulima kasooli,0,2,0
3656,User talk:Kikanja john baptist,3,2,0
3657,BINOJO,0,0,0
3658,User:Busuulwa nicholas/sandbox (4),2,0,0
3659,OKULIMA ENNYAANYA,0,2,0
3660,User:Kikanja john baptist,2,0,0
3661,Kikanja john baptist/sandbox,0,2,0
3662,OKULIMA EBIJANJAALO,0,0,0
3663,Ronald Reagan,0,0,2
3666,User:Kikanja john baptist/sandbox,2,0,0
3667,User:Busuulwa nicholas,2,0,0
3668,User talk:Busuulwa nicholas,3,1,0
3669,User:Mbazzi Farmers,2,0,0
3670,Kutu kumu,0,0,0
3671,Ennanda,0,0,0
3672,EKIBWANKULATA,0,0,0
3673,NAKASERO,0,0,0
3674,KAKUBANSIRI,0,0,0
3675,ENKEJJE,0,0,0
3677,OMWETANGO,0,0,0
3678,Buzinzi,0,0,0
3679,Wikipedia talk:Okutangaaza ku kkomo ery'obuvunaaniro bwaffe obw'omu mateeka,5,0,0
3680,Okusiriiza entamu,0,0,0
3681,Ekitonto,0,0,0
3682,Okusesema,0,1,0
3683,Akafuba,0,1,0
3684,Ekkajjolyenjovu,0,0,0
3685,Kabootongo,0,0,0
3686,Olususu,0,0,0
3687,Ebiryo,0,0,0
3688,Enjoka,0,0,0
3689,Akawulukutu,0,0,0
3690,Olubuto olwesibye,0,0,0
3691,Oluwumu,0,0,0
3692,User:Tremonist,2,0,0
3693,Sung Jae-gi,0,0,0
3694,Adolf Hitler,0,0,0
3695,Empisa,0,0,0
3696,Empisa ku mizigo,0,0,0
3698,User:Godfrey Male Busuulwa,2,0,0
3699,User:Xaris333,2,0,0
3700,User talk:Xaris333,3,0,0
3701,User:Jalexander,2,0,0
3702,User:Yosri,2,0,0
3703,Muzukizi,0,0,0
3704,KUTUKUMU,0,0,0
3705,ENIIMU,0,0,0
3706,Katunkuma,0,0,0
3707,KAYAYANA,0,0,0
3708,OLUNYEREKETO,0,0,0
3709,OLUSENKE,0,0,0
3710,EBBOMBO,0,0,0
3712,EJJIRIKITI,0,0,0
3713,OLWEZA,0,0,0
3714,EKIKAKALA,0,0,0
3715,KAZUNZANJUKI,0,0,0
3716,KAWUNYIRA,0,0,0
3724,User:Prenn (usurped 2),2,0,1
3725,User:TFCforever,2,0,0
3726,User:Michael Barera,2,0,0
3729,ENGOMA,0,0,0
3730,OKWABYA OLUMBE:EMITENDERA,0,0,0
3732,User:Good afternoon,2,0,0
3733,ENKOKO:EBIKA,0,0,0
3734,User:Haji doliskani,2,0,0
3735,Nsanyukira ekigambo kino lyrics,0,0,0
3736,User:Kiriggwajjo Anatole Jesero,2,0,0
3737,Ebola,0,2,0
3738,Module:Yesno,828,0,0
3739,Module:Arguments,828,0,0
3740,Module:Infobox,828,0,0
3741,Module:InfoboxImage,828,0,1
3742,Module:HtmlBuilder,828,0,0
3744,Module:Citation/CS1/Whitelist,828,0,0
3745,Module:Citation/CS1/Configuration,828,0,0
3746,Module:Citation/CS1/Date validation,828,0,0
3747,Template:Infobox,10,0,0
3748,Template:Infobox disease,10,0,1
3749,Template:Cite book,10,0,0
3750,Template:Cite web,10,0,0
3751,Template:Cite journal,10,0,0
3752,Template:Cite news,10,0,0
3753,Template:Refbegin,10,0,0
3754,Template:Refend,10,0,0
3755,Template:Reflist,10,0,0
3756,Template:ICD10,10,0,0
3757,Template:ICD9,10,0,0
3758,Template:Mesh2,10,0,0
3759,Template:MeSH2,10,0,0
3762,User:Jerzyjan1,2,0,0
3763,User:Kiriggwajjo Anatole Jesero/SSEKAZZI,2,0,0
3764,Sekazzi,0,0,0
3766,User:Vanished user 9oijnsdfknefijh3tjasfi34,2,0,1
3768,User:Vajotwo,2,0,0
3769,OMUGASO,0,0,0
3770,OKUBUULILILA,0,0,0
3771,User talk:Vanished user 9oijnsdfknefijh3tjasfi34,3,0,1
3772,User:Muyomba stephen,2,0,0
3773,User talk:Jon Harald Søby,3,0,0
3774,Noowe,0,0,0
3775,User:Katrina kalyns,2,0,0
3776,User:Mpindi joaniter,2,0,0
3777,Paris,0,0,0
3778,Tanzania,0,0,0
3779,OKULIMA KASOOLI,0,0,0
3780,EDDAGALA LY'EBIWUKA MUBIRIME OKUVA MU MIDDO,0,3,0
3781,User talk:Mugweri ismail,3,1,0
3783,User:Kibalama george william/sandbox (3),2,1,0
3784,Entegeka y'ezade,0,1,0
3785,User:Kitakapeter/sandbox (3),2,1,0
3787,Lydnevi,0,1,0
3788,User:Hym411,2,0,0
3789,User talk:Hym411,3,0,0
3792,User:Paul Kiguba,2,0,0
3793,Omwoloola,0,0,0
3794,User:Paul Kiguba/OMWOLOOLA,2,0,0
3797,AMALAGALA,0,0,0
3801,Norway,0,0,0
3802,Category:Noowe,14,0,0
3804,Category:Tanzania,14,0,0
3805,Hosjoe,0,0,0
3806,User:Busuulwa nicholas/sand box,2,1,0
3807,Obulungi bw'entangawuzi,0,1,0
3808,KALITUNSI,0,1,0
3809,User:Kitakapeter/SANDNAME,2,1,0
3810,Okulima emicuungwa,0,0,0
3811,User:Kibalama george william/sandbox (2),2,2,0
3812,User:Kibalama george william/sandbox,2,1,0
3813,Emeere bugagga,0,1,0
3814,User:KAKWANGA BENEDICT/SANDBOX,2,0,0
3815,Lwaki tulina okubeera n'emere munimiro zaffe,0,0,0
3818,User:Kitakapeter/sandbox (2),2,1,0
3819,Akatungulu,0,1,0
3820,User:KAKWANGA BENEDICT/SANDBOX (3),2,1,0
3821,OMUDDO OGUKAZIBWA OKULISA ENTE MU KYEYA,0,1,0
3822,User talk:KAKWANGA BENEDICT,3,0,0
3823,User:KAKWANGA BENEDICT/SANDBOX (2),2,1,0
3824,ENDWADDE Z'EMBOGA,0,1,0
3825,OKULUNDA EKOOKO ENANSI NENZIJAJABA,0,0,0
3826,OKUMEZESA ENDOKWA Z'EMITI N'OKUZIRABIRIRA,0,0,0
3827,User:Busuulwa nicholas/sandbox (3),2,1,0
3828,User talk:Kibalama george william,3,1,0
3829,User:Kibalama george william/sandbox (4),2,1,0
3830,Okulima green paper,0,1,0
3831,User:KAKWANGA BENEDICT/sandbox,2,0,0
